task,dataset,method_key,splitter,variant,analysis_tier,metric,unit,estimate,ci_low,ci_high,confidence,n_paired_runs,resampling_scope
regression,1027_ESL,"secretary_par|samples=sqrt_n,q=0.75",secretary_par,"samples=sqrt_n,q=0.75",exploratory,predictive_loss_pct,percent_bounded_relative_RMSE_loss,1.195096317133687,0.69881530537008185,1.5990591138154735,0.94999999999999996,100,paired_runs_within_dataset
regression,1027_ESL,"secretary_par|samples=sqrt_n,q=0.75",secretary_par,"samples=sqrt_n,q=0.75",exploratory,effort_saved_pct,percent_gain_evaluations,16.146741382794922,15.809284818067759,16.499372647427858,0.94999999999999996,100,paired_runs_within_dataset
regression,1027_ESL,"secretary_par|samples=sqrt_n,q=0.9",secretary_par,"samples=sqrt_n,q=0.9",exploratory,time_saved_pct,percent_training_time,17.685630272934706,15.792206147006372,19.775547190865428,0.94999999999999996,100,paired_runs_within_dataset
regression,1027_ESL,"secretary_par|samples=sqrt_n,q=0.9",secretary_par,"samples=sqrt_n,q=0.9",exploratory,predictive_loss_pct,percent_bounded_relative_RMSE_loss,1.195096317133687,0.69881530537008185,1.5990591138154735,0.94999999999999996,100,paired_runs_within_dataset
regression,1027_ESL,"secretary_par|samples=sqrt_n,q=0.9",secretary_par,"samples=sqrt_n,q=0.9",exploratory,effort_saved_pct,percent_gain_evaluations,16.146741382794922,15.809284818067759,16.499372647427858,0.94999999999999996,100,paired_runs_within_dataset
regression,1027_ESL,"secretary_par|samples=sqrt_n,q=0.95",secretary_par,"samples=sqrt_n,q=0.95",exploratory,time_saved_pct,percent_training_time,16.749651885077434,12.883435582814185,19.503147482028027,0.94999999999999996,100,paired_runs_within_dataset
regression,1027_ESL,"secretary_par|samples=sqrt_n,q=0.95",secretary_par,"samples=sqrt_n,q=0.95",exploratory,predictive_loss_pct,percent_bounded_relative_RMSE_loss,1.195096317133687,0.69881530537008185,1.5990591138154735,0.94999999999999996,100,paired_runs_within_dataset
regression,1027_ESL,"secretary_par|samples=sqrt_n,q=0.95",secretary_par,"samples=sqrt_n,q=0.95",exploratory,effort_saved_pct,percent_gain_evaluations,16.146741382794922,15.809284818067759,16.499372647427858,0.94999999999999996,100,paired_runs_within_dataset
regression,1027_ESL,secretary|0.1n,secretary,0.1n,exploratory,time_saved_pct,percent_training_time,16.041835950152262,11.438024133058677,18.819293836549125,0.94999999999999996,100,paired_runs_within_dataset
regression,1027_ESL,secretary|0.1n,secretary,0.1n,exploratory,predictive_loss_pct,percent_bounded_relative_RMSE_loss,1.159710013390447,0.33125911790323759,1.7304786230073588,0.94999999999999996,100,paired_runs_within_dataset
regression,1027_ESL,secretary|0.1n,secretary,0.1n,exploratory,effort_saved_pct,percent_gain_evaluations,39.846334923060247,39.398684622611967,39.9656132739212,0.94999999999999996,100,paired_runs_within_dataset
regression,1027_ESL,secretary|1overe,secretary,1overe,confirmatory,time_saved_pct,percent_training_time,8.5529326599883877,3.186997052215812,9.7204438753738849,0.94999999999999996,100,paired_runs_within_dataset
regression,1027_ESL,secretary|1overe,secretary,1overe,confirmatory,predictive_loss_pct,percent_bounded_relative_RMSE_loss,1.1279128557392382,0.64935302019047869,1.9994631750747338,0.94999999999999996,100,paired_runs_within_dataset
regression,1027_ESL,secretary|1overe,secretary,1overe,confirmatory,effort_saved_pct,percent_gain_evaluations,38.119900537703266,37.716262975778548,38.669177652228505,0.94999999999999996,100,paired_runs_within_dataset
